,year,venue,url
14429,2015,naacl,https://www.aclweb.org/anthology/N15-1084.pdf
14430,2015,naacl,https://www.aclweb.org/anthology/N15-1085.pdf
14431,2015,naacl,https://www.aclweb.org/anthology/N15-1086.pdf
14432,2015,naacl,https://www.aclweb.org/anthology/N15-1087.pdf
14433,2015,naacl,https://www.aclweb.org/anthology/N15-1088.pdf
14434,2015,naacl,https://www.aclweb.org/anthology/N15-1089.pdf
14435,2015,naacl,https://www.aclweb.org/anthology/N15-1090.pdf
14436,2015,naacl,https://www.aclweb.org/anthology/N15-1091.pdf
14437,2015,naacl,https://www.aclweb.org/anthology/N15-1092.pdf
14438,2015,naacl,https://www.aclweb.org/anthology/N15-1093.pdf
14439,2015,naacl,https://www.aclweb.org/anthology/N15-1094.pdf
14440,2015,naacl,https://www.aclweb.org/anthology/N15-1095.pdf
14441,2015,naacl,https://www.aclweb.org/anthology/N15-1096.pdf
14442,2015,naacl,https://www.aclweb.org/anthology/N15-1097.pdf
14443,2015,naacl,https://www.aclweb.org/anthology/N15-1098.pdf
14444,2015,naacl,https://www.aclweb.org/anthology/N15-1099.pdf
14445,2015,naacl,https://www.aclweb.org/anthology/N15-1100.pdf
14446,2015,naacl,https://www.aclweb.org/anthology/N15-1101.pdf
14447,2015,naacl,https://www.aclweb.org/anthology/N15-1102.pdf
14448,2015,naacl,https://www.aclweb.org/anthology/N15-1103.pdf
14449,2015,naacl,https://www.aclweb.org/anthology/N15-1104.pdf
14450,2015,naacl,https://www.aclweb.org/anthology/N15-1105.pdf
14451,2015,naacl,https://www.aclweb.org/anthology/N15-1106.pdf
14452,2015,naacl,https://www.aclweb.org/anthology/N15-1107.pdf
14453,2015,naacl,https://www.aclweb.org/anthology/N15-1108.pdf
14454,2015,naacl,https://www.aclweb.org/anthology/N15-1109.pdf
14455,2015,naacl,https://www.aclweb.org/anthology/N15-1110.pdf
14456,2015,naacl,https://www.aclweb.org/anthology/N15-1111.pdf
14457,2015,naacl,https://www.aclweb.org/anthology/N15-1112.pdf
14458,2015,naacl,https://www.aclweb.org/anthology/N15-1113.pdf
14459,2015,naacl,https://www.aclweb.org/anthology/N15-1114.pdf
14460,2015,naacl,https://www.aclweb.org/anthology/N15-1115.pdf
14461,2015,naacl,https://www.aclweb.org/anthology/N15-1116.pdf
14462,2015,naacl,https://www.aclweb.org/anthology/N15-1117.pdf
14463,2015,naacl,https://www.aclweb.org/anthology/N15-1118.pdf
14464,2015,naacl,https://www.aclweb.org/anthology/N15-1119.pdf
14465,2015,naacl,https://www.aclweb.org/anthology/N15-1120.pdf
14466,2015,naacl,https://www.aclweb.org/anthology/N15-1121.pdf
14467,2015,naacl,https://www.aclweb.org/anthology/N15-1122.pdf
14468,2015,naacl,https://www.aclweb.org/anthology/N15-1123.pdf
14469,2015,naacl,https://www.aclweb.org/anthology/N15-1124.pdf
14470,2015,naacl,https://www.aclweb.org/anthology/N15-1125.pdf
14471,2015,naacl,https://www.aclweb.org/anthology/N15-1126.pdf
14472,2015,naacl,https://www.aclweb.org/anthology/N15-1127.pdf
14473,2015,naacl,https://www.aclweb.org/anthology/N15-1128.pdf
14474,2015,naacl,https://www.aclweb.org/anthology/N15-1129.pdf
14475,2015,naacl,https://www.aclweb.org/anthology/N15-1130.pdf
14476,2015,naacl,https://www.aclweb.org/anthology/N15-1131.pdf
14477,2015,naacl,https://www.aclweb.org/anthology/N15-1132.pdf
14478,2015,naacl,https://www.aclweb.org/anthology/N15-1133.pdf
14479,2015,naacl,https://www.aclweb.org/anthology/N15-1134.pdf
14480,2015,naacl,https://www.aclweb.org/anthology/N15-1135.pdf
14481,2015,naacl,https://www.aclweb.org/anthology/N15-1136.pdf
14482,2015,naacl,https://www.aclweb.org/anthology/N15-1137.pdf
14483,2015,naacl,https://www.aclweb.org/anthology/N15-1138.pdf
14484,2015,naacl,https://www.aclweb.org/anthology/N15-1139.pdf
14485,2015,naacl,https://www.aclweb.org/anthology/N15-1140.pdf
14486,2015,naacl,https://www.aclweb.org/anthology/N15-1141.pdf
14487,2015,naacl,https://www.aclweb.org/anthology/N15-1142.pdf
14488,2015,naacl,https://www.aclweb.org/anthology/N15-1143.pdf
14489,2015,naacl,https://www.aclweb.org/anthology/N15-1144.pdf
14490,2015,naacl,https://www.aclweb.org/anthology/N15-1145.pdf
14491,2015,naacl,https://www.aclweb.org/anthology/N15-1146.pdf
14492,2015,naacl,https://www.aclweb.org/anthology/N15-1147.pdf
14493,2015,naacl,https://www.aclweb.org/anthology/N15-1148.pdf
14494,2015,naacl,https://www.aclweb.org/anthology/N15-1149.pdf
14495,2015,naacl,https://www.aclweb.org/anthology/N15-1150.pdf
14496,2015,naacl,https://www.aclweb.org/anthology/N15-1151.pdf
14497,2015,naacl,https://www.aclweb.org/anthology/N15-1152.pdf
14498,2015,naacl,https://www.aclweb.org/anthology/N15-1153.pdf
14499,2015,naacl,https://www.aclweb.org/anthology/N15-1154.pdf
14500,2015,naacl,https://www.aclweb.org/anthology/N15-1155.pdf
14501,2015,naacl,https://www.aclweb.org/anthology/N15-1156.pdf
14502,2015,naacl,https://www.aclweb.org/anthology/N15-1157.pdf
14503,2015,naacl,https://www.aclweb.org/anthology/N15-1158.pdf
14504,2015,naacl,https://www.aclweb.org/anthology/N15-1159.pdf
14505,2015,naacl,https://www.aclweb.org/anthology/N15-1160.pdf
14506,2015,naacl,https://www.aclweb.org/anthology/N15-1161.pdf
14507,2015,naacl,https://www.aclweb.org/anthology/N15-1162.pdf
14508,2015,naacl,https://www.aclweb.org/anthology/N15-1163.pdf
14509,2015,naacl,https://www.aclweb.org/anthology/N15-1164.pdf
14510,2015,naacl,https://www.aclweb.org/anthology/N15-1165.pdf
14511,2015,naacl,https://www.aclweb.org/anthology/N15-1166.pdf
14512,2015,naacl,https://www.aclweb.org/anthology/N15-1167.pdf
14513,2015,naacl,https://www.aclweb.org/anthology/N15-1168.pdf
14514,2015,naacl,https://www.aclweb.org/anthology/N15-1169.pdf
14515,2015,naacl,https://www.aclweb.org/anthology/N15-1170.pdf
14516,2015,naacl,https://www.aclweb.org/anthology/N15-1171.pdf
14517,2015,naacl,https://www.aclweb.org/anthology/N15-1172.pdf
14518,2015,naacl,https://www.aclweb.org/anthology/N15-1173.pdf
14519,2015,naacl,https://www.aclweb.org/anthology/N15-1174.pdf
14520,2015,naacl,https://www.aclweb.org/anthology/N15-1175.pdf
14521,2015,naacl,https://www.aclweb.org/anthology/N15-1176.pdf
14522,2015,naacl,https://www.aclweb.org/anthology/N15-1177.pdf
14523,2015,naacl,https://www.aclweb.org/anthology/N15-1178.pdf
14524,2015,naacl,https://www.aclweb.org/anthology/N15-1179.pdf
14525,2015,naacl,https://www.aclweb.org/anthology/N15-1180.pdf
14526,2015,naacl,https://www.aclweb.org/anthology/N15-1181.pdf
14527,2015,naacl,https://www.aclweb.org/anthology/N15-1182.pdf
14528,2015,naacl,https://www.aclweb.org/anthology/N15-1183.pdf
14529,2015,naacl,https://www.aclweb.org/anthology/N15-1184.pdf
14530,2015,naacl,https://www.aclweb.org/anthology/N15-1185.pdf
14531,2015,naacl,https://www.aclweb.org/anthology/N15-1186.pdf
14532,2015,naacl,https://www.aclweb.org/anthology/N15-2.pdf
14533,2015,naacl,https://www.aclweb.org/anthology/N15-2000.pdf
14534,2015,naacl,https://www.aclweb.org/anthology/N15-2001.pdf
14535,2015,naacl,https://www.aclweb.org/anthology/N15-2002.pdf
14536,2015,naacl,https://www.aclweb.org/anthology/N15-2003.pdf
14537,2015,naacl,https://www.aclweb.org/anthology/N15-2004.pdf
14538,2015,naacl,https://www.aclweb.org/anthology/N15-2005.pdf
14539,2015,naacl,https://www.aclweb.org/anthology/N15-2006.pdf
14540,2015,naacl,https://www.aclweb.org/anthology/N15-2007.pdf
14541,2015,naacl,https://www.aclweb.org/anthology/N15-2008.pdf
14542,2015,naacl,https://www.aclweb.org/anthology/N15-2009.pdf
14543,2015,naacl,https://www.aclweb.org/anthology/N15-2010.pdf
14544,2015,naacl,https://www.aclweb.org/anthology/N15-2011.pdf
14545,2015,naacl,https://www.aclweb.org/anthology/N15-2012.pdf
14546,2015,naacl,https://www.aclweb.org/anthology/N15-2013.pdf
14547,2015,naacl,https://www.aclweb.org/anthology/N15-2014.pdf
14548,2015,naacl,https://www.aclweb.org/anthology/N15-2015.pdf
14549,2015,naacl,https://www.aclweb.org/anthology/N15-2016.pdf
14550,2015,naacl,https://www.aclweb.org/anthology/N15-2017.pdf
14551,2015,naacl,https://www.aclweb.org/anthology/N15-2018.pdf
14552,2015,naacl,https://www.aclweb.org/anthology/N15-2019.pdf
14553,2015,naacl,https://www.aclweb.org/anthology/N15-2020.pdf
14554,2015,naacl,https://www.aclweb.org/anthology/N15-2021.pdf
14555,2015,naacl,https://www.aclweb.org/anthology/N15-2022.pdf
14556,2015,naacl,https://www.aclweb.org/anthology/N15-2023.pdf
14557,2015,naacl,https://www.aclweb.org/anthology/N15-3.pdf
14558,2015,naacl,https://www.aclweb.org/anthology/N15-3000.pdf
14559,2015,naacl,https://www.aclweb.org/anthology/N15-3001.pdf
14560,2015,naacl,https://www.aclweb.org/anthology/N15-3002.pdf
14561,2015,naacl,https://www.aclweb.org/anthology/N15-3003.pdf
14562,2015,naacl,https://www.aclweb.org/anthology/N15-3004.pdf
14563,2015,naacl,https://www.aclweb.org/anthology/N15-3005.pdf
14564,2015,naacl,https://www.aclweb.org/anthology/N15-3006.pdf
14565,2015,naacl,https://www.aclweb.org/anthology/N15-3007.pdf
14566,2015,naacl,https://www.aclweb.org/anthology/N15-3008.pdf
14567,2015,naacl,https://www.aclweb.org/anthology/N15-3009.pdf
14568,2015,naacl,https://www.aclweb.org/anthology/N15-3010.pdf
14569,2015,naacl,https://www.aclweb.org/anthology/N15-3011.pdf
14570,2015,naacl,https://www.aclweb.org/anthology/N15-3012.pdf
14571,2015,naacl,https://www.aclweb.org/anthology/N15-3013.pdf
14572,2015,naacl,https://www.aclweb.org/anthology/N15-3014.pdf
14573,2015,naacl,https://www.aclweb.org/anthology/N15-3015.pdf
14574,2015,naacl,https://www.aclweb.org/anthology/N15-3016.pdf
14575,2015,naacl,https://www.aclweb.org/anthology/N15-3017.pdf
14576,2015,naacl,https://www.aclweb.org/anthology/N15-3018.pdf
14577,2015,naacl,https://www.aclweb.org/anthology/N15-3019.pdf
14578,2015,naacl,https://www.aclweb.org/anthology/N15-3020.pdf
14579,2015,naacl,https://www.aclweb.org/anthology/N15-3021.pdf
14580,2015,naacl,https://www.aclweb.org/anthology/N15-3022.pdf
14581,2015,naacl,https://www.aclweb.org/anthology/N15-3023.pdf
14582,2015,naacl,https://www.aclweb.org/anthology/N15-3024.pdf
14583,2015,naacl,https://www.aclweb.org/anthology/N15-4.pdf
14584,2015,naacl,https://www.aclweb.org/anthology/N15-4000.pdf
14585,2015,naacl,https://www.aclweb.org/anthology/N15-4001.pdf
14586,2015,naacl,https://www.aclweb.org/anthology/N15-4002.pdf
14587,2015,naacl,https://www.aclweb.org/anthology/N15-4003.pdf
14588,2015,naacl,https://www.aclweb.org/anthology/N15-4004.pdf
14589,2015,naacl,https://www.aclweb.org/anthology/N15-4005.pdf
14590,2015,naacl,https://www.aclweb.org/anthology/N15-4006.pdf
14591,2013,naacl,https://www.aclweb.org/anthology/N13-1.pdf
14592,2013,naacl,https://www.aclweb.org/anthology/N13-1000.pdf
14593,2013,naacl,https://www.aclweb.org/anthology/N13-1001.pdf
14594,2013,naacl,https://www.aclweb.org/anthology/N13-1002.pdf
14595,2013,naacl,https://www.aclweb.org/anthology/N13-1003.pdf
14596,2013,naacl,https://www.aclweb.org/anthology/N13-1004.pdf
14597,2013,naacl,https://www.aclweb.org/anthology/N13-1005.pdf
14598,2013,naacl,https://www.aclweb.org/anthology/N13-1006.pdf
14599,2013,naacl,https://www.aclweb.org/anthology/N13-1007.pdf
14600,2013,naacl,https://www.aclweb.org/anthology/N13-1008.pdf
14601,2013,naacl,https://www.aclweb.org/anthology/N13-1009.pdf
14602,2013,naacl,https://www.aclweb.org/anthology/N13-1010.pdf
14603,2013,naacl,https://www.aclweb.org/anthology/N13-1011.pdf
14604,2013,naacl,https://www.aclweb.org/anthology/N13-1012.pdf
14605,2013,naacl,https://www.aclweb.org/anthology/N13-1013.pdf
14606,2013,naacl,https://www.aclweb.org/anthology/N13-1014.pdf
14607,2013,naacl,https://www.aclweb.org/anthology/N13-1015.pdf
14608,2013,naacl,https://www.aclweb.org/anthology/N13-1016.pdf
14609,2013,naacl,https://www.aclweb.org/anthology/N13-1017.pdf
14610,2013,naacl,https://www.aclweb.org/anthology/N13-1018.pdf
14611,2013,naacl,https://www.aclweb.org/anthology/N13-1019.pdf
14612,2013,naacl,https://www.aclweb.org/anthology/N13-1020.pdf
14613,2013,naacl,https://www.aclweb.org/anthology/N13-1021.pdf
14614,2013,naacl,https://www.aclweb.org/anthology/N13-1022.pdf
14615,2013,naacl,https://www.aclweb.org/anthology/N13-1023.pdf
14616,2013,naacl,https://www.aclweb.org/anthology/N13-1024.pdf
14617,2013,naacl,https://www.aclweb.org/anthology/N13-1025.pdf
14618,2013,naacl,https://www.aclweb.org/anthology/N13-1026.pdf
14619,2013,naacl,https://www.aclweb.org/anthology/N13-1027.pdf
14620,2013,naacl,https://www.aclweb.org/anthology/N13-1028.pdf
14621,2013,naacl,https://www.aclweb.org/anthology/N13-1029.pdf
14622,2013,naacl,https://www.aclweb.org/anthology/N13-1030.pdf
14623,2013,naacl,https://www.aclweb.org/anthology/N13-1031.pdf
14624,2013,naacl,https://www.aclweb.org/anthology/N13-1032.pdf
14625,2013,naacl,https://www.aclweb.org/anthology/N13-1033.pdf
14626,2013,naacl,https://www.aclweb.org/anthology/N13-1034.pdf
14627,2013,naacl,https://www.aclweb.org/anthology/N13-1035.pdf
14628,2013,naacl,https://www.aclweb.org/anthology/N13-1036.pdf
14629,2013,naacl,https://www.aclweb.org/anthology/N13-1037.pdf
14630,2013,naacl,https://www.aclweb.org/anthology/N13-1038.pdf
14631,2013,naacl,https://www.aclweb.org/anthology/N13-1039.pdf
14632,2013,naacl,https://www.aclweb.org/anthology/N13-1040.pdf
14633,2013,naacl,https://www.aclweb.org/anthology/N13-1041.pdf
14634,2013,naacl,https://www.aclweb.org/anthology/N13-1042.pdf
14635,2013,naacl,https://www.aclweb.org/anthology/N13-1043.pdf
14636,2013,naacl,https://www.aclweb.org/anthology/N13-1044.pdf
14637,2013,naacl,https://www.aclweb.org/anthology/N13-1045.pdf
14638,2013,naacl,https://www.aclweb.org/anthology/N13-1046.pdf
14639,2013,naacl,https://www.aclweb.org/anthology/N13-1047.pdf
14640,2013,naacl,https://www.aclweb.org/anthology/N13-1048.pdf
14641,2013,naacl,https://www.aclweb.org/anthology/N13-1049.pdf
14642,2013,naacl,https://www.aclweb.org/anthology/N13-1050.pdf
14643,2013,naacl,https://www.aclweb.org/anthology/N13-1051.pdf
14644,2013,naacl,https://www.aclweb.org/anthology/N13-1052.pdf
14645,2013,naacl,https://www.aclweb.org/anthology/N13-1053.pdf
14646,2013,naacl,https://www.aclweb.org/anthology/N13-1054.pdf
14647,2013,naacl,https://www.aclweb.org/anthology/N13-1055.pdf
14648,2013,naacl,https://www.aclweb.org/anthology/N13-1056.pdf
14649,2013,naacl,https://www.aclweb.org/anthology/N13-1057.pdf
14650,2013,naacl,https://www.aclweb.org/anthology/N13-1058.pdf
14651,2013,naacl,https://www.aclweb.org/anthology/N13-1059.pdf
14652,2013,naacl,https://www.aclweb.org/anthology/N13-1060.pdf
14653,2013,naacl,https://www.aclweb.org/anthology/N13-1061.pdf
14654,2013,naacl,https://www.aclweb.org/anthology/N13-1062.pdf
14655,2013,naacl,https://www.aclweb.org/anthology/N13-1063.pdf
14656,2013,naacl,https://www.aclweb.org/anthology/N13-1064.pdf
14657,2013,naacl,https://www.aclweb.org/anthology/N13-1065.pdf
14658,2013,naacl,https://www.aclweb.org/anthology/N13-1066.pdf
14659,2013,naacl,https://www.aclweb.org/anthology/N13-1067.pdf
14660,2013,naacl,https://www.aclweb.org/anthology/N13-1068.pdf
14661,2013,naacl,https://www.aclweb.org/anthology/N13-1069.pdf
14662,2013,naacl,https://www.aclweb.org/anthology/N13-1070.pdf
14663,2013,naacl,https://www.aclweb.org/anthology/N13-1071.pdf
14664,2013,naacl,https://www.aclweb.org/anthology/N13-1072.pdf
14665,2013,naacl,https://www.aclweb.org/anthology/N13-1073.pdf
14666,2013,naacl,https://www.aclweb.org/anthology/N13-1074.pdf
14667,2013,naacl,https://www.aclweb.org/anthology/N13-1075.pdf
14668,2013,naacl,https://www.aclweb.org/anthology/N13-1076.pdf
14669,2013,naacl,https://www.aclweb.org/anthology/N13-1077.pdf
14670,2013,naacl,https://www.aclweb.org/anthology/N13-1078.pdf
14671,2013,naacl,https://www.aclweb.org/anthology/N13-1079.pdf
14672,2013,naacl,https://www.aclweb.org/anthology/N13-1080.pdf
14673,2013,naacl,https://www.aclweb.org/anthology/N13-1081.pdf
14674,2013,naacl,https://www.aclweb.org/anthology/N13-1082.pdf
14675,2013,naacl,https://www.aclweb.org/anthology/N13-1083.pdf
14676,2013,naacl,https://www.aclweb.org/anthology/N13-1084.pdf
14677,2013,naacl,https://www.aclweb.org/anthology/N13-1085.pdf
14678,2013,naacl,https://www.aclweb.org/anthology/N13-1086.pdf
14679,2013,naacl,https://www.aclweb.org/anthology/N13-1087.pdf
14680,2013,naacl,https://www.aclweb.org/anthology/N13-1088.pdf
14681,2013,naacl,https://www.aclweb.org/anthology/N13-1089.pdf
14682,2013,naacl,https://www.aclweb.org/anthology/N13-1090.pdf
14683,2013,naacl,https://www.aclweb.org/anthology/N13-1091.pdf
14684,2013,naacl,https://www.aclweb.org/anthology/N13-1092.pdf
14685,2013,naacl,https://www.aclweb.org/anthology/N13-1093.pdf
14686,2013,naacl,https://www.aclweb.org/anthology/N13-1094.pdf
14687,2013,naacl,https://www.aclweb.org/anthology/N13-1095.pdf
14688,2013,naacl,https://www.aclweb.org/anthology/N13-1096.pdf
14689,2013,naacl,https://www.aclweb.org/anthology/N13-1097.pdf
14690,2013,naacl,https://www.aclweb.org/anthology/N13-1098.pdf
14691,2013,naacl,https://www.aclweb.org/anthology/N13-1099.pdf
14692,2013,naacl,https://www.aclweb.org/anthology/N13-1100.pdf
14693,2013,naacl,https://www.aclweb.org/anthology/N13-1101.pdf
14694,2013,naacl,https://www.aclweb.org/anthology/N13-1102.pdf
14695,2013,naacl,https://www.aclweb.org/anthology/N13-1103.pdf
14696,2013,naacl,https://www.aclweb.org/anthology/N13-1104.pdf
14697,2013,naacl,https://www.aclweb.org/anthology/N13-1105.pdf
14698,2013,naacl,https://www.aclweb.org/anthology/N13-1106.pdf
14699,2013,naacl,https://www.aclweb.org/anthology/N13-1107.pdf
14700,2013,naacl,https://www.aclweb.org/anthology/N13-1108.pdf
14701,2013,naacl,https://www.aclweb.org/anthology/N13-1109.pdf
14702,2013,naacl,https://www.aclweb.org/anthology/N13-1110.pdf
14703,2013,naacl,https://www.aclweb.org/anthology/N13-1111.pdf
14704,2013,naacl,https://www.aclweb.org/anthology/N13-1112.pdf
14705,2013,naacl,https://www.aclweb.org/anthology/N13-1113.pdf
14706,2013,naacl,https://www.aclweb.org/anthology/N13-1114.pdf
14707,2013,naacl,https://www.aclweb.org/anthology/N13-1115.pdf
14708,2013,naacl,https://www.aclweb.org/anthology/N13-1116.pdf
14709,2013,naacl,https://www.aclweb.org/anthology/N13-1117.pdf
14710,2013,naacl,https://www.aclweb.org/anthology/N13-1118.pdf
14711,2013,naacl,https://www.aclweb.org/anthology/N13-1119.pdf
14712,2013,naacl,https://www.aclweb.org/anthology/N13-1120.pdf
14713,2013,naacl,https://www.aclweb.org/anthology/N13-1121.pdf
14714,2013,naacl,https://www.aclweb.org/anthology/N13-1122.pdf
14715,2013,naacl,https://www.aclweb.org/anthology/N13-1123.pdf
14716,2013,naacl,https://www.aclweb.org/anthology/N13-1124.pdf
14717,2013,naacl,https://www.aclweb.org/anthology/N13-1125.pdf
14718,2013,naacl,https://www.aclweb.org/anthology/N13-1126.pdf
14719,2013,naacl,https://www.aclweb.org/anthology/N13-1127.pdf
14720,2013,naacl,https://www.aclweb.org/anthology/N13-1128.pdf
14721,2013,naacl,https://www.aclweb.org/anthology/N13-1129.pdf
14722,2013,naacl,https://www.aclweb.org/anthology/N13-1130.pdf
14723,2013,naacl,https://www.aclweb.org/anthology/N13-1131.pdf
14724,2013,naacl,https://www.aclweb.org/anthology/N13-1132.pdf
14725,2013,naacl,https://www.aclweb.org/anthology/N13-1133.pdf
14726,2013,naacl,https://www.aclweb.org/anthology/N13-1134.pdf
14727,2013,naacl,https://www.aclweb.org/anthology/N13-1135.pdf
14728,2013,naacl,https://www.aclweb.org/anthology/N13-1136.pdf
14729,2013,naacl,https://www.aclweb.org/anthology/N13-1137.pdf
14730,2013,naacl,https://www.aclweb.org/anthology/N13-1138.pdf
14731,2013,naacl,https://www.aclweb.org/anthology/N13-1139.pdf
14732,2013,naacl,https://www.aclweb.org/anthology/N13-1140.pdf
14733,2013,naacl,https://www.aclweb.org/anthology/N13-2.pdf
14734,2013,naacl,https://www.aclweb.org/anthology/N13-2000.pdf
14735,2013,naacl,https://www.aclweb.org/anthology/N13-2001.pdf
14736,2013,naacl,https://www.aclweb.org/anthology/N13-2002.pdf
14737,2013,naacl,https://www.aclweb.org/anthology/N13-2003.pdf
14738,2013,naacl,https://www.aclweb.org/anthology/N13-2004.pdf
14739,2013,naacl,https://www.aclweb.org/anthology/N13-2005.pdf
14740,2013,naacl,https://www.aclweb.org/anthology/N13-2006.pdf
14741,2013,naacl,https://www.aclweb.org/anthology/N13-2007.pdf
14742,2013,naacl,https://www.aclweb.org/anthology/N13-2008.pdf
14743,2013,naacl,https://www.aclweb.org/anthology/N13-2009.pdf
14744,2013,naacl,https://www.aclweb.org/anthology/N13-2010.pdf
14745,2013,naacl,https://www.aclweb.org/anthology/N13-2011.pdf
14746,2013,naacl,https://www.aclweb.org/anthology/N13-2012.pdf
14747,2013,naacl,https://www.aclweb.org/anthology/N13-2013.pdf
14748,2013,naacl,https://www.aclweb.org/anthology/N13-3.pdf
14749,2013,naacl,https://www.aclweb.org/anthology/N13-3000.pdf
14750,2013,naacl,https://www.aclweb.org/anthology/N13-3001.pdf
14751,2013,naacl,https://www.aclweb.org/anthology/N13-3002.pdf
14752,2013,naacl,https://www.aclweb.org/anthology/N13-3003.pdf
14753,2013,naacl,https://www.aclweb.org/anthology/N13-3004.pdf
14754,2013,naacl,https://www.aclweb.org/anthology/N13-3005.pdf
14755,2013,naacl,https://www.aclweb.org/anthology/N13-3006.pdf
14756,2013,naacl,https://www.aclweb.org/anthology/N13-3007.pdf
14757,2013,naacl,https://www.aclweb.org/anthology/N13-3008.pdf
14758,2013,naacl,https://www.aclweb.org/anthology/N13-3009.pdf
14759,2013,naacl,https://www.aclweb.org/anthology/N13-4.pdf
14760,2013,naacl,https://www.aclweb.org/anthology/N13-4000.pdf
14761,2013,naacl,https://www.aclweb.org/anthology/N13-4001.pdf
14762,2013,naacl,https://www.aclweb.org/anthology/N13-4002.pdf
14763,2013,naacl,https://www.aclweb.org/anthology/N13-4003.pdf
14764,2013,naacl,https://www.aclweb.org/anthology/N13-4004.pdf
14765,2013,naacl,https://www.aclweb.org/anthology/N13-4005.pdf
14766,2013,naacl,https://www.aclweb.org/anthology/N13-4006.pdf
14767,2012,naacl,https://www.aclweb.org/anthology/N12-1.pdf
14768,2012,naacl,https://www.aclweb.org/anthology/N12-1000.pdf
14769,2012,naacl,https://www.aclweb.org/anthology/N12-1001.pdf
14770,2012,naacl,https://www.aclweb.org/anthology/N12-1002.pdf
14771,2012,naacl,https://www.aclweb.org/anthology/N12-1003.pdf
14772,2012,naacl,https://www.aclweb.org/anthology/N12-1004.pdf
14773,2012,naacl,https://www.aclweb.org/anthology/N12-1005.pdf
14774,2012,naacl,https://www.aclweb.org/anthology/N12-1006.pdf
14775,2012,naacl,https://www.aclweb.org/anthology/N12-1007.pdf
14776,2012,naacl,https://www.aclweb.org/anthology/N12-1008.pdf
14777,2012,naacl,https://www.aclweb.org/anthology/N12-1009.pdf
14778,2012,naacl,https://www.aclweb.org/anthology/N12-1010.pdf
14779,2012,naacl,https://www.aclweb.org/anthology/N12-1011.pdf
14780,2012,naacl,https://www.aclweb.org/anthology/N12-1012.pdf
14781,2012,naacl,https://www.aclweb.org/anthology/N12-1013.pdf
14782,2012,naacl,https://www.aclweb.org/anthology/N12-1014.pdf
14783,2012,naacl,https://www.aclweb.org/anthology/N12-1015.pdf
14784,2012,naacl,https://www.aclweb.org/anthology/N12-1016.pdf
14785,2012,naacl,https://www.aclweb.org/anthology/N12-1017.pdf
14786,2012,naacl,https://www.aclweb.org/anthology/N12-1018.pdf
14787,2012,naacl,https://www.aclweb.org/anthology/N12-1019.pdf
14788,2012,naacl,https://www.aclweb.org/anthology/N12-1020.pdf
14789,2012,naacl,https://www.aclweb.org/anthology/N12-1021.pdf
14790,2012,naacl,https://www.aclweb.org/anthology/N12-1022.pdf
14791,2012,naacl,https://www.aclweb.org/anthology/N12-1023.pdf
14792,2012,naacl,https://www.aclweb.org/anthology/N12-1024.pdf
14793,2012,naacl,https://www.aclweb.org/anthology/N12-1025.pdf
14794,2012,naacl,https://www.aclweb.org/anthology/N12-1026.pdf
14795,2012,naacl,https://www.aclweb.org/anthology/N12-1027.pdf
14796,2012,naacl,https://www.aclweb.org/anthology/N12-1028.pdf
14797,2012,naacl,https://www.aclweb.org/anthology/N12-1029.pdf
14798,2012,naacl,https://www.aclweb.org/anthology/N12-1030.pdf
14799,2012,naacl,https://www.aclweb.org/anthology/N12-1031.pdf
14800,2012,naacl,https://www.aclweb.org/anthology/N12-1032.pdf
14801,2012,naacl,https://www.aclweb.org/anthology/N12-1033.pdf
14802,2012,naacl,https://www.aclweb.org/anthology/N12-1034.pdf
14803,2012,naacl,https://www.aclweb.org/anthology/N12-1035.pdf
14804,2012,naacl,https://www.aclweb.org/anthology/N12-1036.pdf
14805,2012,naacl,https://www.aclweb.org/anthology/N12-1037.pdf
14806,2012,naacl,https://www.aclweb.org/anthology/N12-1038.pdf
14807,2012,naacl,https://www.aclweb.org/anthology/N12-1039.pdf
14808,2012,naacl,https://www.aclweb.org/anthology/N12-1040.pdf
14809,2012,naacl,https://www.aclweb.org/anthology/N12-1041.pdf
14810,2012,naacl,https://www.aclweb.org/anthology/N12-1042.pdf
14811,2012,naacl,https://www.aclweb.org/anthology/N12-1043.pdf
14812,2012,naacl,https://www.aclweb.org/anthology/N12-1044.pdf
14813,2012,naacl,https://www.aclweb.org/anthology/N12-1045.pdf
14814,2012,naacl,https://www.aclweb.org/anthology/N12-1046.pdf
14815,2012,naacl,https://www.aclweb.org/anthology/N12-1047.pdf
14816,2012,naacl,https://www.aclweb.org/anthology/N12-1048.pdf
14817,2012,naacl,https://www.aclweb.org/anthology/N12-1049.pdf
14818,2012,naacl,https://www.aclweb.org/anthology/N12-1050.pdf
14819,2012,naacl,https://www.aclweb.org/anthology/N12-1051.pdf
14820,2012,naacl,https://www.aclweb.org/anthology/N12-1052.pdf
14821,2012,naacl,https://www.aclweb.org/anthology/N12-1053.pdf
14822,2012,naacl,https://www.aclweb.org/anthology/N12-1054.pdf
14823,2012,naacl,https://www.aclweb.org/anthology/N12-1055.pdf
14824,2012,naacl,https://www.aclweb.org/anthology/N12-1056.pdf
14825,2012,naacl,https://www.aclweb.org/anthology/N12-1057.pdf
14826,2012,naacl,https://www.aclweb.org/anthology/N12-1058.pdf
14827,2012,naacl,https://www.aclweb.org/anthology/N12-1059.pdf
14828,2012,naacl,https://www.aclweb.org/anthology/N12-1060.pdf
